2024-12-13 23:36:25, INFO: Current git head hash code: %s
2024-12-13 23:36:25, INFO: Using device: cuda:0
2024-12-13 23:36:25, INFO: Policy: SARL w/ global state
2024-12-13 23:36:27, INFO: human number: 5
2024-12-13 23:36:27, INFO: Not randomize human's radius and preferred speed
2024-12-13 23:36:27, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2024-12-13 23:36:27, INFO: Square width: 10.0, circle width: 4.0
2024-12-13 23:36:27, INFO: Current learning rate: 0.010000
2024-12-13 23:38:09, INFO: TRAIN has success rate: 0.01, collision rate: 0.99, nav time: 12.41, total reward: -0.1452
2024-12-13 23:57:11, INFO: TRAIN in episode 9 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0031
2024-12-13 23:57:15, INFO: TRAIN in episode 10 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1442
2024-12-13 23:57:17, INFO: TRAIN in episode 11 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3695
2024-12-13 23:57:19, INFO: TRAIN in episode 12 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3444
2024-12-13 23:57:21, INFO: TRAIN in episode 13 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2780
2024-12-13 23:57:35, INFO: TRAIN in episode 14 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-13 23:57:41, INFO: TRAIN in episode 15 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0239
2024-12-13 23:57:44, INFO: TRAIN in episode 16 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1787
2024-12-13 23:57:48, INFO: TRAIN in episode 17 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1468
2024-12-13 23:58:00, INFO: TRAIN in episode 18 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0003
2024-12-13 23:58:05, INFO: TRAIN in episode 19 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0135
2024-12-13 23:58:06, INFO: TRAIN in episode 20 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.4480
2024-12-13 23:58:22, INFO: TRAIN in episode 21 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0000
2024-12-13 23:58:27, INFO: TRAIN in episode 22 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0282
2024-12-13 23:58:29, INFO: TRAIN in episode 23 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3146
2024-12-13 23:58:34, INFO: TRAIN in episode 24 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0351
2024-12-13 23:58:40, INFO: TRAIN in episode 25 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0301
2024-12-13 23:58:52, INFO: TRAIN in episode 26 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0645
2024-12-13 23:58:58, INFO: TRAIN in episode 27 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0283
2024-12-13 23:59:14, INFO: TRAIN in episode 28 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-13 23:59:26, INFO: TRAIN in episode 29 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0001
2024-12-13 23:59:32, INFO: TRAIN in episode 30 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0142
2024-12-13 23:59:36, INFO: TRAIN in episode 31 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0465
2024-12-13 23:59:44, INFO: TRAIN in episode 32 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0062
2024-12-13 23:59:51, INFO: TRAIN in episode 33 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0135
2024-12-13 23:59:54, INFO: TRAIN in episode 34 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0916
2024-12-13 23:59:59, INFO: TRAIN in episode 35 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1528
2024-12-14 00:00:05, INFO: TRAIN in episode 36 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0255
2024-12-14 00:00:11, INFO: TRAIN in episode 37 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0283
2024-12-14 00:00:18, INFO: TRAIN in episode 38 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0229
2024-12-14 00:00:23, INFO: TRAIN in episode 39 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0315
2024-12-14 00:00:39, INFO: TRAIN in episode 40 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0000
2024-12-14 00:00:45, INFO: TRAIN in episode 41 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0135
2024-12-14 00:00:50, INFO: TRAIN in episode 42 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1727
2024-12-14 00:00:55, INFO: TRAIN in episode 43 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0207
2024-12-14 00:01:04, INFO: TRAIN in episode 44 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0038
2024-12-14 00:01:15, INFO: TRAIN in episode 45 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0016
2024-12-14 00:01:21, INFO: TRAIN in episode 46 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0186
2024-12-14 00:01:27, INFO: TRAIN in episode 47 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0468
2024-12-14 00:01:31, INFO: TRAIN in episode 48 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1996
2024-12-14 00:01:39, INFO: TRAIN in episode 49 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0151
2024-12-14 00:01:40, INFO: TRAIN in episode 50 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3973
2024-12-14 00:01:59, INFO: TRAIN in episode 51 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-14 00:02:11, INFO: TRAIN in episode 52 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0007
2024-12-14 00:02:23, INFO: TRAIN in episode 53 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0058
2024-12-14 00:02:32, INFO: TRAIN in episode 54 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0057
2024-12-14 00:02:35, INFO: TRAIN in episode 55 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2929
2024-12-14 00:02:36, INFO: TRAIN in episode 56 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.4489
2024-12-14 00:02:52, INFO: TRAIN in episode 57 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-14 00:02:59, INFO: TRAIN in episode 58 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0186
2024-12-14 00:03:06, INFO: TRAIN in episode 59 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0080
2024-12-14 00:03:24, INFO: TRAIN in episode 60 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-14 00:03:40, INFO: TRAIN in episode 61 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0324
2024-12-14 00:03:43, INFO: TRAIN in episode 62 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2003
2024-12-14 00:03:46, INFO: TRAIN in episode 63 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0795
2024-12-14 00:03:49, INFO: TRAIN in episode 64 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1090
2024-12-14 00:04:00, INFO: TRAIN in episode 65 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0025
2024-12-14 00:04:16, INFO: TRAIN in episode 66 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0001
2024-12-14 00:04:22, INFO: TRAIN in episode 67 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0186
2024-12-14 00:04:38, INFO: TRAIN in episode 68 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0072
2024-12-14 00:04:54, INFO: TRAIN in episode 69 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0055
2024-12-14 00:05:03, INFO: TRAIN in episode 70 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0081
2024-12-14 00:05:04, INFO: TRAIN in episode 71 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3946
2024-12-14 00:05:10, INFO: TRAIN in episode 72 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0186
2024-12-14 00:05:12, INFO: TRAIN in episode 73 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2701
2024-12-14 00:05:14, INFO: TRAIN in episode 74 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3137
2024-12-14 00:05:31, INFO: TRAIN in episode 75 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0183
2024-12-14 00:05:37, INFO: TRAIN in episode 76 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0265
2024-12-14 00:05:40, INFO: TRAIN in episode 77 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1469
2024-12-14 00:05:46, INFO: TRAIN in episode 78 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2911
2024-12-14 00:05:52, INFO: TRAIN in episode 79 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0265
2024-12-14 00:05:55, INFO: TRAIN in episode 80 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1253
2024-12-14 00:06:03, INFO: TRAIN in episode 81 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0072
2024-12-14 00:06:05, INFO: TRAIN in episode 82 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3551
2024-12-14 00:06:20, INFO: TRAIN in episode 83 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0421
2024-12-14 00:06:29, INFO: TRAIN in episode 84 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0011
2024-12-14 00:06:33, INFO: TRAIN in episode 85 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1431
2024-12-14 00:06:37, INFO: TRAIN in episode 86 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0533
2024-12-14 00:06:38, INFO: TRAIN in episode 87 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3326
2024-12-14 00:06:51, INFO: TRAIN in episode 88 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-14 00:06:57, INFO: TRAIN in episode 89 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0319
2024-12-14 00:07:09, INFO: TRAIN in episode 90 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0026
2024-12-14 00:07:12, INFO: TRAIN in episode 91 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2122
2024-12-14 00:07:18, INFO: TRAIN in episode 92 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0466
2024-12-14 00:07:20, INFO: TRAIN in episode 93 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3869
2024-12-14 00:07:28, INFO: TRAIN in episode 94 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0229
2024-12-14 00:07:33, INFO: TRAIN in episode 95 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0355
2024-12-14 00:07:39, INFO: TRAIN in episode 96 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0229
2024-12-14 00:07:40, INFO: TRAIN in episode 97 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.4299
2024-12-14 00:07:58, INFO: TRAIN in episode 98 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0618
2024-12-14 00:08:18, INFO: TRAIN in episode 99 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0016
2024-12-14 00:08:30, INFO: TRAIN in episode 100 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0001
2024-12-14 00:08:40, INFO: TRAIN in episode 101 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0004
2024-12-14 00:08:41, INFO: TRAIN in episode 102 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.4074
2024-12-14 00:08:46, INFO: TRAIN in episode 103 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0229
2024-12-14 00:09:03, INFO: TRAIN in episode 104 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.1152
2024-12-14 00:09:08, INFO: TRAIN in episode 105 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0480
2024-12-14 00:09:21, INFO: TRAIN in episode 106 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0323
2024-12-14 00:09:31, INFO: TRAIN in episode 107 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0253
2024-12-14 00:09:36, INFO: TRAIN in episode 108 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0638
2024-12-14 00:09:43, INFO: TRAIN in episode 109 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0372
2024-12-14 00:09:50, INFO: TRAIN in episode 110 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1627
2024-12-14 00:09:56, INFO: TRAIN in episode 111 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0255
2024-12-14 00:10:02, INFO: TRAIN in episode 112 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0186
2024-12-14 00:10:18, INFO: TRAIN in episode 113 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-14 00:10:34, INFO: TRAIN in episode 114 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0302
2024-12-14 00:10:39, INFO: TRAIN in episode 115 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0901
2024-12-14 00:10:45, INFO: TRAIN in episode 116 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0122
2024-12-14 00:11:01, INFO: TRAIN in episode 117 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-14 00:11:07, INFO: TRAIN in episode 118 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0268
2024-12-14 00:11:10, INFO: TRAIN in episode 119 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1887
2024-12-14 00:11:16, INFO: TRAIN in episode 120 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0242
2024-12-14 00:11:17, INFO: TRAIN in episode 121 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3612
2024-12-14 00:11:19, INFO: TRAIN in episode 122 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2330
2024-12-14 00:11:26, INFO: TRAIN in episode 123 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0199
2024-12-14 00:11:38, INFO: TRAIN in episode 124 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0007
2024-12-14 00:11:43, INFO: TRAIN in episode 125 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0402
2024-12-14 00:11:46, INFO: TRAIN in episode 126 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1565
2024-12-14 00:11:53, INFO: TRAIN in episode 127 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0150
2024-12-14 00:12:10, INFO: TRAIN in episode 128 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-14 00:12:16, INFO: TRAIN in episode 129 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0141
2024-12-14 00:12:31, INFO: TRAIN in episode 130 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-14 00:12:34, INFO: TRAIN in episode 131 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0686
2024-12-14 00:12:41, INFO: TRAIN in episode 132 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0414
2024-12-14 00:12:52, INFO: TRAIN in episode 133 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0005
2024-12-14 00:13:09, INFO: TRAIN in episode 134 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-14 00:13:15, INFO: TRAIN in episode 135 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0186
2024-12-14 00:13:22, INFO: TRAIN in episode 136 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0314
2024-12-14 00:13:31, INFO: TRAIN in episode 137 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0666
2024-12-14 00:13:48, INFO: TRAIN in episode 138 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0000
2024-12-14 00:14:07, INFO: TRAIN in episode 139 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0016
2024-12-14 00:14:24, INFO: TRAIN in episode 140 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0000
2024-12-14 00:14:37, INFO: TRAIN in episode 141 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0133
2024-12-14 00:14:49, INFO: TRAIN in episode 142 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0005
2024-12-14 00:14:55, INFO: TRAIN in episode 143 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0245
2024-12-14 00:15:01, INFO: TRAIN in episode 144 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0315
2024-12-14 00:15:07, INFO: TRAIN in episode 145 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0167
2024-12-14 00:15:10, INFO: TRAIN in episode 146 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2506
2024-12-14 00:15:16, INFO: TRAIN in episode 147 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0350
2024-12-14 00:15:29, INFO: TRAIN in episode 148 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0127
2024-12-14 00:15:43, INFO: TRAIN in episode 149 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0006
2024-12-14 00:15:45, INFO: TRAIN in episode 150 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2552
2024-12-14 00:16:00, INFO: TRAIN in episode 151 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0005
2024-12-14 00:16:10, INFO: TRAIN in episode 152 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0028
2024-12-14 00:16:13, INFO: TRAIN in episode 153 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1699
2024-12-14 00:16:30, INFO: TRAIN in episode 154 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-14 00:16:33, INFO: TRAIN in episode 155 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1629
2024-12-14 00:16:37, INFO: TRAIN in episode 156 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0812
2024-12-14 00:16:43, INFO: TRAIN in episode 157 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0167
2024-12-14 00:17:01, INFO: TRAIN in episode 158 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-14 00:17:03, INFO: TRAIN in episode 159 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3989
2024-12-14 00:17:05, INFO: TRAIN in episode 160 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2133
2024-12-14 00:17:21, INFO: TRAIN in episode 161 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0000
2024-12-14 00:17:38, INFO: TRAIN in episode 162 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-14 00:17:49, INFO: TRAIN in episode 163 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0678
2024-12-14 00:18:08, INFO: TRAIN in episode 164 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-14 00:18:14, INFO: TRAIN in episode 165 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0289
2024-12-14 00:18:29, INFO: TRAIN in episode 166 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-14 00:18:34, INFO: TRAIN in episode 167 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0903
2024-12-14 00:18:40, INFO: TRAIN in episode 168 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0255
2024-12-14 00:18:52, INFO: TRAIN in episode 169 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0009
2024-12-14 00:18:55, INFO: TRAIN in episode 170 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2097
2024-12-14 00:18:56, INFO: TRAIN in episode 171 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.4385
2024-12-14 00:19:13, INFO: TRAIN in episode 172 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0028
2024-12-14 00:19:32, INFO: TRAIN in episode 173 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0000
2024-12-14 00:19:51, INFO: TRAIN in episode 174 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0068
2024-12-14 00:19:53, INFO: TRAIN in episode 175 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2891
2024-12-14 00:19:58, INFO: TRAIN in episode 176 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0573
2024-12-14 00:20:02, INFO: TRAIN in episode 177 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0595
2024-12-14 00:20:10, INFO: TRAIN in episode 178 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0207
2024-12-14 00:20:23, INFO: TRAIN in episode 179 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0617
2024-12-14 00:20:41, INFO: TRAIN in episode 180 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0001
2024-12-14 00:20:49, INFO: TRAIN in episode 181 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0151
2024-12-14 00:21:06, INFO: TRAIN in episode 182 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-14 00:21:08, INFO: TRAIN in episode 183 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2512
2024-12-14 00:21:10, INFO: TRAIN in episode 184 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3946
2024-12-14 00:21:23, INFO: TRAIN in episode 185 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0010
2024-12-14 00:21:25, INFO: TRAIN in episode 186 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3991
2024-12-14 00:21:39, INFO: TRAIN in episode 187 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0509
2024-12-14 00:21:58, INFO: TRAIN in episode 188 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0037
2024-12-14 00:22:14, INFO: TRAIN in episode 189 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-14 00:22:19, INFO: TRAIN in episode 190 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0308
2024-12-14 00:22:30, INFO: TRAIN in episode 191 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0450
2024-12-14 00:22:32, INFO: TRAIN in episode 192 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2174
2024-12-14 00:22:48, INFO: TRAIN in episode 193 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-12-14 00:23:01, INFO: TRAIN in episode 194 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0008
