2024-11-25 12:35:20, INFO: Current git head hash code: %s
2024-11-25 12:35:21, INFO: Using device: cuda:0
2024-11-25 12:35:21, INFO: Policy: SARL w/ global state
2024-11-25 12:35:24, INFO: human number: 5
2024-11-25 12:35:24, INFO: Not randomize human's radius and preferred speed
2024-11-25 12:35:24, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2024-11-25 12:35:24, INFO: Square width: 10.0, circle width: 4.0
2024-11-25 12:35:24, INFO: Current learning rate: 0.010000
2024-11-25 12:39:19, INFO: TRAIN has success rate: 0.36, collision rate: 0.59, nav time: 12.44, total reward: -0.1050
2024-11-25 12:41:40, INFO: Finish imitation learning. Weights saved.
2024-11-25 12:41:40, INFO: Experience set size: 100000/100000
2024-11-25 12:41:40, INFO: Agent is invisible and has holonomic kinematic constraint
2024-11-25 12:41:40, INFO: Agent is invisible and has holonomic kinematic constraint
2024-11-25 12:41:40, INFO: Current learning rate: 0.001000
2024-11-25 12:48:58, INFO: VAL   in episode 0 has success rate: 0.16, collision rate: 0.84, nav time: 11.12, total reward: -0.2990
2024-11-25 12:48:58, INFO: Frequency of being in danger: 0.56 and average min separate distance in danger: 0.07
2024-11-25 12:48:59, INFO: TRAIN in episode 0 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2772
2024-11-25 12:49:05, INFO: TRAIN in episode 1 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0094
2024-11-25 12:49:06, INFO: TRAIN in episode 2 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.4282
2024-11-25 12:49:09, INFO: TRAIN in episode 3 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2021
2024-11-25 12:49:13, INFO: TRAIN in episode 4 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1444
2024-11-25 12:49:24, INFO: TRAIN in episode 5 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0863
2024-11-25 12:49:26, INFO: TRAIN in episode 6 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2614
2024-11-25 12:49:28, INFO: TRAIN in episode 7 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3802
2024-11-25 12:49:30, INFO: TRAIN in episode 8 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1464
2024-11-25 12:49:33, INFO: TRAIN in episode 9 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1887
2024-11-25 12:49:34, INFO: TRAIN in episode 10 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2877
2024-11-25 12:49:38, INFO: TRAIN in episode 11 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0999
2024-11-25 12:49:40, INFO: TRAIN in episode 12 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3160
