2024-11-13 00:38:01, INFO: Current git head hash code: %s
2024-11-13 00:38:03, INFO: Using device: cpu
2024-11-13 00:38:03, INFO: Policy: SARL w/ global state
2024-11-13 00:38:03, INFO: human number: 5
2024-11-13 00:38:03, INFO: Not randomize human's radius and preferred speed
2024-11-13 00:38:03, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2024-11-13 00:38:03, INFO: Square width: 10.0, circle width: 4.0
2024-11-13 00:38:03, INFO: Current learning rate: 0.010000
2024-11-13 00:40:07, INFO: TRAIN has success rate: 0.36, collision rate: 0.59, nav time: 12.44, total reward: -0.0443
2024-11-13 00:45:01, INFO: Finish imitation learning. Weights saved.
2024-11-13 00:45:01, INFO: Experience set size: 100000/100000
2024-11-13 00:45:01, INFO: Agent is invisible and has holonomic kinematic constraint
2024-11-13 00:45:01, INFO: Agent is invisible and has holonomic kinematic constraint
2024-11-13 00:45:01, INFO: Current learning rate: 0.001000
2024-11-13 01:09:10, INFO: VAL   in episode 0 has success rate: 0.23, collision rate: 0.56, nav time: 12.49, total reward: -0.0234
2024-11-13 01:09:10, INFO: Frequency of being in danger: 0.15 and average min separate distance in danger: 0.09
2024-11-13 01:09:26, INFO: TRAIN in episode 0 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-11-13 01:09:47, INFO: TRAIN in episode 1 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0290
2024-11-13 01:09:48, INFO: TRAIN in episode 2 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3920
2024-11-13 01:09:52, INFO: TRAIN in episode 3 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0417
2024-11-13 01:10:00, INFO: TRAIN in episode 4 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0161
2024-11-13 01:10:09, INFO: TRAIN in episode 5 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0027
2024-11-13 01:10:12, INFO: TRAIN in episode 6 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1304
2024-11-13 01:10:14, INFO: TRAIN in episode 7 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2500
2024-11-13 01:10:21, INFO: TRAIN in episode 8 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0009
2024-11-13 01:10:25, INFO: TRAIN in episode 9 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0524
2024-11-13 01:10:42, INFO: TRAIN in episode 10 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0000
2024-11-13 01:10:44, INFO: TRAIN in episode 11 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2645
2024-11-13 01:11:00, INFO: TRAIN in episode 12 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0333
2024-11-13 01:11:02, INFO: TRAIN in episode 13 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3468
2024-11-13 01:11:04, INFO: TRAIN in episode 14 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1656
2024-11-13 01:11:11, INFO: TRAIN in episode 15 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0014
2024-11-13 01:11:15, INFO: TRAIN in episode 16 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0673
2024-11-13 01:11:20, INFO: TRAIN in episode 17 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0374
2024-11-13 01:11:32, INFO: TRAIN in episode 18 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0000
2024-11-13 01:11:38, INFO: TRAIN in episode 19 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0009
2024-11-13 01:11:39, INFO: TRAIN in episode 20 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.4188
2024-11-13 01:11:46, INFO: TRAIN in episode 21 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0005
2024-11-13 01:11:51, INFO: TRAIN in episode 22 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0358
2024-11-13 01:11:53, INFO: TRAIN in episode 23 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1988
2024-11-13 01:11:56, INFO: TRAIN in episode 24 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0723
2024-11-13 01:12:06, INFO: TRAIN in episode 25 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0090
2024-11-13 01:12:16, INFO: TRAIN in episode 26 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0001
2024-11-13 01:12:22, INFO: TRAIN in episode 27 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0008
2024-11-13 01:12:24, INFO: TRAIN in episode 28 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3165
2024-11-13 01:12:29, INFO: TRAIN in episode 29 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0007
2024-11-13 01:12:35, INFO: TRAIN in episode 30 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0027
2024-11-13 01:12:39, INFO: TRAIN in episode 31 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0042
2024-11-13 01:12:52, INFO: TRAIN in episode 32 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0000
2024-11-13 01:13:00, INFO: TRAIN in episode 33 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0004
2024-11-13 01:13:03, INFO: TRAIN in episode 34 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0302
2024-11-13 01:13:06, INFO: TRAIN in episode 35 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1300
2024-11-13 01:13:09, INFO: TRAIN in episode 36 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0379
2024-11-13 01:13:11, INFO: TRAIN in episode 37 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2736
2024-11-13 01:13:18, INFO: TRAIN in episode 38 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0143
2024-11-13 01:13:22, INFO: TRAIN in episode 39 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0589
2024-11-13 01:13:39, INFO: TRAIN in episode 40 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.1157
2024-11-13 01:13:55, INFO: TRAIN in episode 41 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0000
2024-11-13 01:14:06, INFO: TRAIN in episode 42 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0133
2024-11-13 01:14:18, INFO: TRAIN in episode 43 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0000
2024-11-13 01:14:19, INFO: TRAIN in episode 44 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2115
2024-11-13 01:14:25, INFO: TRAIN in episode 45 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0020
2024-11-13 01:14:39, INFO: TRAIN in episode 46 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: -0.0001
2024-11-13 01:14:42, INFO: TRAIN in episode 47 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1011
2024-11-13 01:14:57, INFO: TRAIN in episode 48 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: -0.0270
2024-11-13 01:15:00, INFO: TRAIN in episode 49 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2319
2024-11-13 01:15:02, INFO: TRAIN in episode 50 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3294
2024-11-13 01:15:17, INFO: TRAIN in episode 51 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0000
2024-11-13 01:15:19, INFO: TRAIN in episode 52 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3195
2024-11-13 01:15:23, INFO: TRAIN in episode 53 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0384
2024-11-13 01:15:37, INFO: TRAIN in episode 54 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0007
2024-11-13 01:15:41, INFO: TRAIN in episode 55 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0670
2024-11-13 01:15:43, INFO: TRAIN in episode 56 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3911
2024-11-13 01:15:59, INFO: TRAIN in episode 57 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2024-11-13 01:16:07, INFO: TRAIN in episode 58 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0261
2024-11-13 01:16:21, INFO: TRAIN in episode 59 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0000
2024-11-13 01:16:32, INFO: TRAIN in episode 60 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0000
2024-11-13 01:16:37, INFO: TRAIN in episode 61 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0017
2024-11-13 01:16:39, INFO: TRAIN in episode 62 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1184
2024-11-13 01:16:44, INFO: TRAIN in episode 63 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0018
2024-11-13 01:16:47, INFO: TRAIN in episode 64 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0381
2024-11-13 01:16:54, INFO: TRAIN in episode 65 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0011
2024-11-13 01:16:56, INFO: TRAIN in episode 66 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1943
2024-11-13 01:17:02, INFO: TRAIN in episode 67 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0740
2024-11-13 01:17:13, INFO: TRAIN in episode 68 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0063
2024-11-13 01:17:18, INFO: TRAIN in episode 69 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0038
2024-11-13 01:17:19, INFO: TRAIN in episode 70 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3369
2024-11-13 01:17:26, INFO: TRAIN in episode 71 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0628
2024-11-13 01:17:31, INFO: TRAIN in episode 72 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0070
2024-11-13 01:17:37, INFO: TRAIN in episode 73 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0028
2024-11-13 01:17:40, INFO: TRAIN in episode 74 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1061
2024-11-13 01:17:46, INFO: TRAIN in episode 75 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0008
2024-11-13 01:17:51, INFO: TRAIN in episode 76 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0277
2024-11-13 01:17:54, INFO: TRAIN in episode 77 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0346
2024-11-13 01:17:56, INFO: TRAIN in episode 78 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.3374
